SnakeLean.isNormal_op_iff	SnakeLean.HasBizero SnakeLean.IsNormal SnakeLean.bizeroOp	SnakeLean.isNormal_of_op SnakeLean.isNormal_op
SnakeLean.isTwoMono_id	SnakeLean.IsTwoMono	SnakeLean.postcompIdIso SnakeLean.IsTwoMono.mk
SnakeLean.isNormalMono_op	SnakeLean.IsNormalMono SnakeLean.IsNormalEpi SnakeLean.HasBizero SnakeLean.bizeroOp	SnakeLean.isTwoKernel_op SnakeLean.IsTwoKernel SnakeLean.IsTwoCokernel
SnakeLean.LatticeClass.noConfusionType	SnakeLean.LatticeClass	SnakeLean.iciCompleteLattice SnakeLean.LatticeClass.casesOn
SnakeLean.zeroAbCatOf	SnakeLean.AbCatClass SnakeLean.AbCatOf	SnakeLean.ZeroCat SnakeLean.AbCatClass.mem_zeroCat SnakeLean.ZeroCat.category SnakeLean.AbCatOf.mk SnakeLean.ZeroCat.instAbelian
CategoryTheory.ObjectProperty.instIsClosedUnderSubobjectsSerreJoin	CategoryTheory.ObjectProperty.serreJoin	
CategoryTheory.IsSubquotient.trans	CategoryTheory.IsSubquotient	CategoryTheory.exists_mono_epi_of_epi_mono
SnakeLean.NormalChainComplex.mk	SnakeLean.IsEssNull SnakeLean.HasBizero SnakeLean.IsNormal SnakeLean.NormalChainComplex	
SnakeLean.IsTwoEpi.casesOn	SnakeLean.IsTwoEpi.mk SnakeLean.IsTwoEpi	SnakeLean.IsTwoEpi.rec
CategoryTheory.ObjectProperty.preservesFiniteLimits_ι		CategoryTheory.ObjectProperty.instHasEqualizersFullSubcategory_snakeLean CategoryTheory.ObjectProperty.instHasFiniteProductsFullSubcategory_snakeLean CategoryTheory.ObjectProperty.instPreservesFiniteProductsFullSubcategoryι_snakeLean CategoryTheory.ObjectProperty.instPreservesLimitsOfShapeFullSubcategoryWalkingParallelPairι_snakeLean
SnakeLean.isNormal_bBar	SnakeLean.IsNormalMono SnakeLean.DPN SnakeLean.IsNormalEpi SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsNormal SnakeLean.IsTwoCokernel	SnakeLean.DPN.isNormal_comp_iff SnakeLean.IsNormal.of_iso
SnakeLean.SupOf.mk.noConfusion	SnakeLean.SupOf SnakeLean.SupOf.mk SnakeLean.LatticeClass SnakeLean.LatticeClass.Mem	SnakeLean.SupOf.noConfusion
SnakeLean.exists_isEquiv1_segIncl_comp	SnakeLean.SupOf.completeLattice SnakeLean.seg SnakeLean.bicategorySup SnakeLean.SupOf SnakeLean.segIncl SnakeLean.SupOf.carrier SnakeLean.categoryStructSup SnakeLean.LatticeClass SnakeLean.IsEquiv1	SnakeLean.isEquiv1_orderIsoHom SnakeLean.orderIsoHom SnakeLean.instFunLikeHom
SnakeLean.isNormalMono_imgMap	SnakeLean.IsNormalMono SnakeLean.IsStrong SnakeLean.IsNormalEpi SnakeLean.HasBizero SnakeLean.TwoDiExact SnakeLean.IsTwoMono SnakeLean.IsTwoEpi SnakeLean.TwoZExact	SnakeLean.isNormal_of_factorisation SnakeLean.IsNormal SnakeLean.isTwoKernel_twoKernel SnakeLean.isNormal_of_normalMono_comp_normalEpi SnakeLean.TwoZExact.toHasTwoKernel SnakeLean.twoKernelObj SnakeLean.twoKernel
SnakeLean.IsNull.nonempty_iso	SnakeLean.IsStrong SnakeLean.IsNull	SnakeLean.IsStrong.nonempty_hom SnakeLean.IsNull.eq_id
SnakeLean.IsEssNull.comp_left	SnakeLean.IsEssNull SnakeLean.IsStrong SnakeLean.HasBizero	SnakeLean.isEssNull_op SnakeLean.strictOp SnakeLean.IsEssNull.comp SnakeLean.isStrongOp SnakeLean.bizeroOp SnakeLean.isEssNull_of_op
SnakeLean.nonempty_comp_zero1	SnakeLean.IsStrong SnakeLean.zero1 SnakeLean.HasBizero	SnakeLean.IsNull.nonempty_iso SnakeLean.isNull_to SnakeLean.HasBizero.toZero SnakeLean.HasBizero.fromZero
SnakeLean.SnakeTop.θi	SnakeLean.HasBizero SnakeLean.SnakeTop.i SnakeLean.SnakeTop.I SnakeLean.SnakeTop SnakeLean.SnakeTop.iBar	
SnakeLean.isNormal_segIncl_comp_upProj_iff	SnakeLean.zeroSup SnakeLean.SupOf.completeLattice SnakeLean.Transposes SnakeLean.seg SnakeLean.bicategorySup SnakeLean.IsNormal SnakeLean.upSeg SnakeLean.SupOf SnakeLean.segIncl SnakeLean.SupOf.carrier SnakeLean.categoryStructSup SnakeLean.hasBizeroSup SnakeLean.upProj SnakeLean.LatticeClass	SnakeLean.isNormal_segIncl_comp_upProj SnakeLean.transposes_of_isNormal
SnakeLean.LatticeClass.casesOn	SnakeLean.LatticeClass.mk SnakeLean.iciCompleteLattice SnakeLean.LatticeClass	SnakeLean.LatticeClass.rec
SnakeLean.IsTotallyNormalMono.total	SnakeLean.IsNormalMono SnakeLean.HasBizero SnakeLean.IsTotallyNormalMono	
CategoryTheory.ObjectProperty.prop_iff_of_isoModSerre		
SnakeLean.exists_isEquiv1_cokernel_dinversion	SnakeLean.IsStrong SnakeLean.IsNormalEpi SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsTwoCokernel SnakeLean.IsEquiv1	SnakeLean.IsSES.isTwoCokernel SnakeLean.IsEssNull.of_iso SnakeLean.IsEssNull SnakeLean.isSES_of_isTwoCokernel SnakeLean.IsTwoEpi.preimageIso SnakeLean.IsEssNull.comp SnakeLean.IsTwoCokernel.isEssNull_comp SnakeLean.IsTwoCokernel.fac SnakeLean.IsTwoCokernel.isTwoEpi SnakeLean.IsTwoKernel.isEssNull_comp
SnakeLean.LatticeClass.mk.inj	SnakeLean.LatticeClass.mk SnakeLean.iciCompleteLattice SnakeLean.LatticeClass	SnakeLean.LatticeClass.mk.noConfusion
SnakeLean.iciCompleteLattice		
SnakeLean.SnakeHalf.r	SnakeLean.HasBizero SnakeLean.SnakeHalf SnakeLean.SnakeHalf.I	
SnakeLean.additive_toZeroCat	SnakeLean.ZeroCat.instPreadditive SnakeLean.ZeroCat SnakeLean.ZeroCat.category	SnakeLean.ZeroCat.instSubsingletonHom
SnakeLean.IsTwoEpi.preimageIso	SnakeLean.IsTwoEpi	SnakeLean.IsTwoEpi.full SnakeLean.IsTwoEpi.faithful
SnakeLean.Pentagon.transposes_y_z	SnakeLean.Pentagon.y SnakeLean.Transposes SnakeLean.Pentagon.z SnakeLean.Pentagon.instLattice SnakeLean.Pentagon	SnakeLean.instFintypePentagon SnakeLean.Pentagon.instDecidableLE SnakeLean.instDecidableEqPentagon
SnakeLean.IsExactAt.isNormal	SnakeLean.HasBizero SnakeLean.IsNormal SnakeLean.IsExactAt	SnakeLean.IsNormalMono SnakeLean.IsNormalEpi SnakeLean.IsTwoKernel
SnakeLean.AbCatClass.mem_zeroCat	SnakeLean.ZeroCat SnakeLean.AbCatClass SnakeLean.ZeroCat.category SnakeLean.AbCatClass.Mem SnakeLean.ZeroCat.instAbelian	
SnakeLean.IsSES.recOn	SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsTwoCokernel SnakeLean.IsSES.mk SnakeLean.IsSES	SnakeLean.IsSES.rec
TwoVertex.not_serreSaturation_SS_KK	TwoVertex.lam TwoVertex.SS CategoryTheory.ObjectProperty.serreSaturation TwoVertex.instIsSerreClassModuleCatSubtypeMatrixFinOfNatNatMemSubalgebraLamSS TwoVertex.reg TwoVertex.KK	TwoVertex.pa_mul_e₁ TwoVertex.pa_ne_zero TwoVertex.pa TwoVertex.e₁ CategoryTheory.ObjectProperty.instIsClosedUnderQuotientsModuleCatAnnBy TwoVertex.pa_smul_eq_zero TwoVertex.e₁_mul_pa
SnakeLean.ZeroCat.hasColimitsOfShape	SnakeLean.ZeroCat SnakeLean.ZeroCat.category	SnakeLean.ZeroCat.instSubsingletonHom
CategoryTheory.ObjectProperty.serreSaturation_of_twoStepSK	CategoryTheory.ObjectProperty.serreSaturation CategoryTheory.ObjectProperty.TwoStepSK	
SnakeLean.Pentagon.ctorElimType	SnakeLean.Pentagon	SnakeLean.Pentagon.y SnakeLean.Pentagon.bot SnakeLean.Pentagon.z SnakeLean.Pentagon.x SnakeLean.Pentagon.top
SnakeLean.AbCatOf.noConfusionType	SnakeLean.AbCatClass SnakeLean.AbCatOf	SnakeLean.AbCatClass.Mem SnakeLean.AbCatOf.casesOn
CategoryTheory.ObjectProperty.subEssential_of_sqEssential	CategoryTheory.ObjectProperty.SQEssential CategoryTheory.ObjectProperty.SubEssential	CategoryTheory.IsSubquotient.of_mono
CategoryTheory.ObjectProperty.instIsSerreClassSerreJoin	CategoryTheory.ObjectProperty.serreJoin	CategoryTheory.ObjectProperty.instContainsZeroSerreJoin CategoryTheory.ObjectProperty.instIsClosedUnderSubobjectsSerreJoin CategoryTheory.ObjectProperty.instIsClosedUnderQuotientsSerreJoin CategoryTheory.ObjectProperty.instIsClosedUnderExtensionsSerreJoin
SnakeLean.isNormal_ke_comp_coim	SnakeLean.DPN SnakeLean.NormalEpiComp SnakeLean.IsStrong SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsNormal SnakeLean.IsTwoCokernel SnakeLean.TwoZExact SnakeLean.IsSES	SnakeLean.IsZeroAntinormal.mk SnakeLean.isEssNull_kg_comp SnakeLean.isNormalEpi_comp_coim SnakeLean.isHSD_of_dpn
SnakeLean.isTwoKernel_dinversion_of_ladder	SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsSES	SnakeLean.IsSES.isTwoKernel SnakeLean.IsEssNull.of_iso SnakeLean.IsEssNull SnakeLean.IsTwoKernel.fac SnakeLean.IsTwoKernel.mk SnakeLean.isTwoMono_of_comp SnakeLean.IsTwoMono SnakeLean.IsTwoMono.toIsFaithful₁ SnakeLean.IsTwoKernel.isTwoMono SnakeLean.IsTwoMono.preimageIso SnakeLean.IsTwoKernel.isEssNull_comp
SnakeLean.hasBizeroAbCatOf	SnakeLean.AbCatClass SnakeLean.bicategoryAbCatOf SnakeLean.HasBizero SnakeLean.AbCatOf SnakeLean.zeroAbCatOf	SnakeLean.AbCatOf.category SnakeLean.toZeroFunctor SnakeLean.AbCatOf.carrier SnakeLean.AbCatHom.mk SnakeLean.HasBizero.mk SnakeLean.AbCatOf.abelian SnakeLean.fromZeroFunctor
SnakeLean.AbCatClass.mk	SnakeLean.ZeroCat SnakeLean.AbCatClass SnakeLean.ZeroCat.category CategoryTheory.ObjectProperty.abelianFullSubcategory SnakeLean.ZeroCat.instAbelian	
SnakeLean.isEssNull_kerIncl_comp	SnakeLean.IsEssNull SnakeLean.kerIncl SnakeLean.AbCatClass SnakeLean.bicategoryAbCatOf SnakeLean.AbCatOf SnakeLean.kerAbCatOf SnakeLean.zeroAbCatOf	SnakeLean.AbCatOf.category SnakeLean.hasBizeroAbCatOf SnakeLean.zero1 SnakeLean.AbCatOf.carrier SnakeLean.IsNull SnakeLean.isZero_obj_of_isNull SnakeLean.AbCatHom.functor SnakeLean.isNull_zero1 SnakeLean.kerProp SnakeLean.AbCatHom.isoOfNatIso
CategoryTheory.ObjectProperty.instIsClosedUnderQuotientsSerreJoin	CategoryTheory.ObjectProperty.serreJoin	
SnakeLean.isUpperModularLattice_of_transpositionSymmetric	SnakeLean.TranspositionSymmetric	SnakeLean.Transposes
SnakeLean.exists_kerRestriction	SnakeLean.IsStrong SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsTwoMono	SnakeLean.IsEssNull.of_iso SnakeLean.IsTwoKernel.fac SnakeLean.isEssNull_comp_left_of_square SnakeLean.IsEssNull.comp SnakeLean.IsTwoKernel.isEssNull_comp
SnakeLean.isThirdIsoDual_of_isThirdIso_op	SnakeLean.HasBizero SnakeLean.IsThirdIso SnakeLean.bizeroOp SnakeLean.IsThirdIsoDual	SnakeLean.isNormalMono_op SnakeLean.IsTotallyNormalEpi SnakeLean.IsTotallyNormalEpi.left SnakeLean.IsTotallyNormalEpi.comp SnakeLean.IsTotallyNormalMono.mk SnakeLean.IsTwoKernel SnakeLean.isSES_of_op SnakeLean.isThirdIsoDual_of_isThirdIso_op.match_1_1 SnakeLean.IsTotallyNormalEpi.total SnakeLean.IsTotallyNormalEpi.right SnakeLean.isThirdIsoDual_of_isThirdIso_op.match_1_3 SnakeLean.IsSES SnakeLean.isTwoCokernel_op
SnakeLean.transposes_of_factorisation	SnakeLean.SupOf.completeLattice SnakeLean.Transposes SnakeLean.seg SnakeLean.upSeg SnakeLean.SupOf SnakeLean.SupOf.carrier SnakeLean.categoryStructSup SnakeLean.upProj SnakeLean.LatticeClass SnakeLean.instFunLikeHom	SnakeLean.transposeMap SnakeLean.coe_transposeMap SnakeLean.upProj_apply SnakeLean.transposes_iff_bijective
SnakeLean.isEquiv1_of_isNormalMono	SnakeLean.IsNormalMono SnakeLean.IsStrong SnakeLean.HasBizero SnakeLean.IsTwoEpi SnakeLean.IsEquiv1	SnakeLean.isNormalEpi_op SnakeLean.isTwoMono_op SnakeLean.strictOp SnakeLean.isEquiv1_of_isNormalEpi SnakeLean.isEquiv1_of_op SnakeLean.isStrongOp SnakeLean.bizeroOp
SnakeLean.MorphismSES.rec	SnakeLean.MorphismSES SnakeLean.MorphismSES.mk	
SnakeLean.IsBipushout.ext	SnakeLean.cosquareIso SnakeLean.IsBipushout	
CategoryTheory.ObjectProperty.instHasFiniteBiproductsFullSubcategory_snakeLean		CategoryTheory.ObjectProperty.instHasFiniteProductsFullSubcategory_snakeLean
SnakeLean.isTwoKernel_id	SnakeLean.IsTwoKernel SnakeLean.zero1 SnakeLean.HasBizero	SnakeLean.IsEssNull.of_iso SnakeLean.IsEssNull SnakeLean.IsTwoKernel.mk SnakeLean.isTwoMono_id SnakeLean.isEssNull_zero1
SnakeLean.isEssNull_iff_forall	SnakeLean.zeroSup SnakeLean.IsEssNull SnakeLean.SupOf.completeLattice SnakeLean.bicategorySup SnakeLean.SupOf SnakeLean.SupOf.carrier SnakeLean.categoryStructSup SnakeLean.LatticeClass SnakeLean.instFunLikeHom	SnakeLean.apply_eq_bot_of_isNull SnakeLean.isNull_of_forall_eq_bot SnakeLean.IsNull SnakeLean.eq_of_iso_hom
SnakeLean.isNormalMono_twoKernel	SnakeLean.IsNormalMono SnakeLean.HasBizero SnakeLean.HasTwoKernel SnakeLean.twoKernelObj SnakeLean.twoKernel	SnakeLean.IsTwoKernel SnakeLean.isTwoKernel_twoKernel
CategoryTheory.ObjectProperty.preservesFiniteColimits_ι		CategoryTheory.ObjectProperty.instPreservesColimitsOfShapeFullSubcategoryWalkingParallelPairι_snakeLean CategoryTheory.ObjectProperty.instHasFiniteBiproductsFullSubcategory_snakeLean CategoryTheory.ObjectProperty.instHasCoequalizersFullSubcategory_snakeLean
SnakeLean.IsTotallyNormalMono.right	SnakeLean.IsNormalMono SnakeLean.HasBizero SnakeLean.IsTotallyNormalMono	
CategoryTheory.ObjectProperty.serreJoin_iff	CategoryTheory.ObjectProperty.serreJoin	
SnakeLean.NormalEpiComp.casesOn	SnakeLean.NormalEpiComp SnakeLean.IsNormalEpi SnakeLean.HasBizero SnakeLean.NormalEpiComp.mk	SnakeLean.NormalEpiComp.rec
SnakeLean.instPartialOrderHom	SnakeLean.SupOf SnakeLean.categoryStructSup SnakeLean.LatticeClass	SnakeLean.SupOf.completeLattice SnakeLean.SupOf.carrier
SnakeLean.isModularLattice_of_forall_pentagon		
SnakeLean.Pentagon.instBoundedOrder	SnakeLean.Pentagon.instLE SnakeLean.Pentagon	SnakeLean.Pentagon.bot SnakeLean.Pentagon.top
PrimeSpectrum.mem_support_of_mem_associatedPrimes		
TwoVertex.be.eq_1	TwoVertex.lam TwoVertex.be	
TwoVertex.e₂_smul_mem_nTwo	TwoVertex.lam TwoVertex.e₂ TwoVertex.nTwo	TwoVertex.al_mul_e₂ TwoVertex.al
SnakeLean.SnakeHalf.θ	SnakeLean.SnakeHalf.r SnakeLean.HasBizero SnakeLean.SnakeHalf SnakeLean.SnakeHalf.I SnakeLean.SnakeHalf.i	
SnakeLean.categoryStructSup	SnakeLean.SupOf SnakeLean.LatticeClass	SnakeLean.SupOf.completeLattice SnakeLean.SupOf.carrier
SnakeLean.IsBipullback.nonempty_ext_iso	SnakeLean.squareIso SnakeLean.IsBipullback	SnakeLean.IsBipullback.ext
SnakeLean.nonempty_iso_snakeComparison	SnakeLean.PureSnakeComparison.isEquiv1 SnakeLean.HasBizero SnakeLean.PureSnakeComparison.j SnakeLean.IsTwoMono SnakeLean.IsTwoEpi SnakeLean.PureSnakeComparison SnakeLean.IsEquiv1.inv	SnakeLean.PureSnakeComparison.nonempty_iso SnakeLean.IsEquiv1.nonempty_iso_inv
SnakeLean.SnakeHalf.ψπ	SnakeLean.SnakeHalf.Q SnakeLean.HasBizero SnakeLean.SnakeHalf SnakeLean.SnakeHalf.π SnakeLean.SnakeHalf.qi	
SnakeLean.IsTwoKernel.iso_ext	SnakeLean.IsStrong SnakeLean.zero1 SnakeLean.HasBizero	SnakeLean.IsNull.iso_ext SnakeLean.isNull_zero1
SnakeLean.ModularPair		
SnakeLean.isNormal_c_comp_qg	SnakeLean.IsNormalMono SnakeLean.DPN SnakeLean.IsNormalEpi SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsNormal SnakeLean.IsSES	SnakeLean.IsSES.isTwoCokernel SnakeLean.IsSES.isTwoKernel SnakeLean.DPN.isNormal_comp_iff SnakeLean.IsNormal.of_iso
TwoVertex.spanF	TwoVertex.lam TwoVertex.spanD TwoVertex.spanA	TwoVertex.nOne TwoVertex.nTwo
CategoryTheory.ObjectProperty.instIsIsoFullSubcategoryCoimageImageComparison_snakeLean	CategoryTheory.ObjectProperty.instHasCokernelsFullSubcategory_snakeLean CategoryTheory.ObjectProperty.instHasKernelsFullSubcategory_snakeLean	CategoryTheory.ObjectProperty.isClosedUnderCoequalizers_of_isSerreClass CategoryTheory.ObjectProperty.isClosedUnderEqualizers_of_isSerreClass
SnakeLean.isEssNull_hom_ext	SnakeLean.IsEssNull SnakeLean.IsStrong	SnakeLean.IsNull SnakeLean.IsNull.eq_of_isIso
SnakeLean.isZeroAntinormal_of_op	SnakeLean.HasBizero SnakeLean.bizeroOp SnakeLean.IsZeroAntinormal	SnakeLean.IsEssNull SnakeLean.isNormalMono_of_op SnakeLean.IsZeroAntinormal.isNormalEpi SnakeLean.IsZeroAntinormal.mk SnakeLean.isNormalEpi_of_op SnakeLean.isEssNull_of_op SnakeLean.IsZeroAntinormal.isEssNull_comp SnakeLean.IsZeroAntinormal.isNormalMono
SnakeLean.eq_of_isNull_locallyDiscrete	SnakeLean.IsNull	
SnakeLean.SupOf.recOn	SnakeLean.SupOf SnakeLean.SupOf.mk SnakeLean.LatticeClass SnakeLean.LatticeClass.Mem	SnakeLean.SupOf.rec
SnakeLean.AbCatHom.noConfusionType	SnakeLean.AbCatClass SnakeLean.AbCatOf SnakeLean.AbCatHom	SnakeLean.AbCatOf.category SnakeLean.AbCatHom.casesOn SnakeLean.AbCatOf.carrier SnakeLean.AbCatOf.abelian
SnakeLean.Pentagon.enumList_getElem?_ctorIdx_eq	SnakeLean.Pentagon.enumList SnakeLean.Pentagon.ctorIdx SnakeLean.Pentagon	SnakeLean.Pentagon.y SnakeLean.Pentagon.bot SnakeLean.Pentagon.casesOn SnakeLean.Pentagon.z SnakeLean.Pentagon.x SnakeLean.Pentagon.top
SnakeLean.snake_isTwoCokernel_barD	SnakeLean.IsStrong SnakeLean.HasBizero SnakeLean.IsTwoEpi SnakeLean.MorphismSES SnakeLean.IsTwoCokernel SnakeLean.MorphismSES.f SnakeLean.MorphismSES.h SnakeLean.MorphismSES.g SnakeLean.IsSES	SnakeLean.isTwoKernel_op SnakeLean.isSES_op SnakeLean.MorphismSES.op SnakeLean.isTwoMono_op SnakeLean.IsTwoKernel SnakeLean.snake_isTwoKernel_barA SnakeLean.strictOp SnakeLean.isTwoKernel_op_iff SnakeLean.isStrongOp SnakeLean.bizeroOp
SnakeLean.SnakeHalf.mk.injEq	SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.SnakeHalf SnakeLean.IsNormal SnakeLean.IsTwoEpi SnakeLean.IsTwoCokernel SnakeLean.SnakeHalf.mk SnakeLean.IsEquiv1	SnakeLean.SnakeHalf.mk.noConfusion
TwoVertex.nOne_le_nTwo	TwoVertex.lam TwoVertex.nOne TwoVertex.nTwo	TwoVertex.e₂ TwoVertex.al
SnakeLean.isStrongSup	SnakeLean.zeroSup SnakeLean.IsStrong SnakeLean.bicategorySup SnakeLean.SupOf SnakeLean.LatticeClass	SnakeLean.apply_eq_bot_of_isNull SnakeLean.IsStrong.mk SnakeLean.SupOf.completeLattice SnakeLean.IsNull SnakeLean.SupOf.carrier SnakeLean.categoryStructSup SnakeLean.twoCellOfLe SnakeLean.instPartialOrderHom SnakeLean.instFunLikeHom
SnakeLean.LatticeClass.recOn	SnakeLean.LatticeClass.mk SnakeLean.iciCompleteLattice SnakeLean.LatticeClass	SnakeLean.LatticeClass.rec
SnakeLean.HasBizero.noConfusionType	SnakeLean.HasBizero	SnakeLean.HasBizero.casesOn
SnakeLean.hasBizeroSup	SnakeLean.zeroSup SnakeLean.HasBizero SnakeLean.bicategorySup SnakeLean.SupOf SnakeLean.LatticeClass	SnakeLean.SupOf.completeLattice SnakeLean.HasBizero.mk SnakeLean.mkHom SnakeLean.SupOf.carrier
SnakeLean.PureSnakeComparison.j	SnakeLean.HasBizero SnakeLean.PureSnakeComparison	
SnakeLean.HasTwoKernel.rec	SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.HasTwoKernel SnakeLean.HasTwoKernel.mk	
SnakeLean.Pentagon.ctorIdx	SnakeLean.Pentagon	SnakeLean.Pentagon.casesOn
SnakeLean.TwoZExact.rec	SnakeLean.HasTwoCokernel SnakeLean.HasBizero SnakeLean.TwoZExact.mk SnakeLean.HasTwoKernel SnakeLean.TwoZExact	
SnakeLean.NormalChainComplex.noConfusionType	SnakeLean.HasBizero SnakeLean.NormalChainComplex	SnakeLean.IsEssNull SnakeLean.IsNormal SnakeLean.NormalChainComplex.casesOn
SnakeLean.SnakeHalf.casesOn	SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.SnakeHalf SnakeLean.IsNormal SnakeLean.IsTwoEpi SnakeLean.IsTwoCokernel SnakeLean.SnakeHalf.mk SnakeLean.IsEquiv1	SnakeLean.SnakeHalf.rec
SnakeLean.MorphismPure.ψd	SnakeLean.MorphismPure SnakeLean.MorphismPure.πY SnakeLean.MorphismPure.πZ	
SnakeLean.isBipullback_of_isTwoKernel	SnakeLean.IsStrong SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.HasBizero.fromZero SnakeLean.IsBipullback	SnakeLean.null_hom_ext SnakeLean.IsTwoMono.faithful SnakeLean.IsTwoKernel.fac SnakeLean.squareIso SnakeLean.IsNull.iso_ext SnakeLean.IsNull.nonempty_iso SnakeLean.IsNull SnakeLean.IsTwoKernel.isTwoMono SnakeLean.isNull_to SnakeLean.IsTwoMono.full SnakeLean.IsBipullback.mk
SnakeLean.isEquiv1_op_iff	SnakeLean.IsEquiv1	SnakeLean.isEquiv1_op SnakeLean.isEquiv1_of_op
SnakeLean.hasTwoKernel_zero1	SnakeLean.zero1 SnakeLean.HasBizero SnakeLean.HasTwoKernel	SnakeLean.isTwoKernel_id SnakeLean.IsTwoKernel.hasTwoKernel
SnakeLean.isEssNull_of_op	SnakeLean.IsEssNull	SnakeLean.isNull_of_op SnakeLean.IsNull
SnakeLean.IsNormal.transport	SnakeLean.HasBizero SnakeLean.IsNormal SnakeLean.IsEquiv1	SnakeLean.IsNormalMono SnakeLean.IsNormalEpi SnakeLean.IsNormalMono.comp_isEquiv1 SnakeLean.IsNormalEpi.isEquiv1_comp
SnakeLean.SnakeTop.casesOn	SnakeLean.IsNormalMono SnakeLean.IsNormalEpi SnakeLean.HasBizero SnakeLean.SnakeTop SnakeLean.SnakeTop.mk	SnakeLean.SnakeTop.rec
SnakeLean.PureSnakeComparison.mk.noConfusion	SnakeLean.PureSnakeComparison.mk SnakeLean.HasBizero SnakeLean.PureSnakeComparison SnakeLean.IsEquiv1	SnakeLean.PureSnakeComparison.noConfusion
SnakeLean.IsBipullback		
SnakeLean.isThirdIso_of_isHSD.match_1_1		
SnakeLean.LatticeClass.mk	SnakeLean.iciCompleteLattice SnakeLean.LatticeClass	
SnakeLean.MorphismSES.mk.sizeOf_spec	SnakeLean.MorphismSES SnakeLean.MorphismSES.mk	
SnakeLean.HasTwoCokernel.rec	SnakeLean.HasTwoCokernel SnakeLean.HasTwoCokernel.mk SnakeLean.HasBizero SnakeLean.IsTwoCokernel	
SnakeLean.Pentagon.not_transpositionSymmetric	SnakeLean.Pentagon.instLattice SnakeLean.Pentagon SnakeLean.TranspositionSymmetric	SnakeLean.Pentagon.y SnakeLean.Pentagon.not_transposes_z_y SnakeLean.Pentagon.transposes_y_z SnakeLean.Pentagon.z
SnakeLean.Pentagon.inf	SnakeLean.Pentagon	SnakeLean.Pentagon.inf.match_1 SnakeLean.Pentagon.y SnakeLean.Pentagon.bot SnakeLean.Pentagon.z SnakeLean.Pentagon.x
SnakeLean.IsFaithful₁.casesOn	SnakeLean.IsFaithful₁.mk SnakeLean.IsFaithful₁	SnakeLean.IsFaithful₁.rec
SnakeLean.nonempty_iso_connecting_square		
SnakeLean.NormalChainComplex.mk.inj	SnakeLean.IsEssNull SnakeLean.HasBizero SnakeLean.IsNormal SnakeLean.NormalChainComplex SnakeLean.NormalChainComplex.mk	SnakeLean.NormalChainComplex.mk.noConfusion
CategoryTheory.ObjectProperty.isSerreClass_serreSaturation_of_condAS	CategoryTheory.ObjectProperty.serreSaturation CategoryTheory.ObjectProperty.CondAS	CategoryTheory.ObjectProperty.exists_nonzeroSub_of_serreJoin CategoryTheory.ObjectProperty.TwoStepKS CategoryTheory.ObjectProperty.instIsClosedUnderSubobjectsSerreJoin CategoryTheory.ObjectProperty.serreJoin CategoryTheory.ObjectProperty.HasNonzeroSub CategoryTheory.ObjectProperty.exists_epi_torsionFree CategoryTheory.ObjectProperty.isSerreClass_serreSaturation_of_twoStep CategoryTheory.ObjectProperty.instIsClosedUnderQuotientsSerreJoin CategoryTheory.ObjectProperty.TwoStepSK
SnakeLean.IsTwoMono.preimageIso	SnakeLean.IsTwoMono	SnakeLean.IsTwoMono.faithful SnakeLean.IsTwoMono.full
SnakeLean.instPreservesColimitZeroCatFromZeroFunctor	SnakeLean.ZeroCat SnakeLean.ZeroCat.category SnakeLean.fromZeroFunctor	
SnakeLean.IsTwoMono.of_iso	SnakeLean.IsTwoMono	SnakeLean.IsTwoMono.faithful SnakeLean.postcompMapIso SnakeLean.IsTwoMono.mk SnakeLean.IsTwoMono.full
SnakeLean.AbCat		SnakeLean.AbCatClass.all SnakeLean.AbCatOf
SnakeLean.twoDiExactModSup	SnakeLean.modularClass SnakeLean.zeroSup SnakeLean.TwoDiExact SnakeLean.bicategorySup SnakeLean.SupOf SnakeLean.hasBizeroSup	SnakeLean.twoDiExact_of_forall_isModularLattice SnakeLean.SupOf.mem
SnakeLean.NormalEpiComp.rec	SnakeLean.NormalEpiComp SnakeLean.IsNormalEpi SnakeLean.HasBizero SnakeLean.NormalEpiComp.mk	
SnakeLean.SnakeHalf.mt	SnakeLean.SnakeHalf.Q SnakeLean.SnakeHalf.KT SnakeLean.HasBizero SnakeLean.SnakeHalf	
CategoryTheory.ObjectProperty.prop_quotient_of_mem_associatedPrimes	CategoryTheory.ObjectProperty.SubEssential	exists_injective_of_ne_bot CategoryTheory.ObjectProperty.prop_of_linearEquiv CategoryTheory.ObjectProperty.exists_le_prop_of_subEssential CategoryTheory.ObjectProperty.prop_of_injective
